publn,applicant,auth,publnNum,kind,publnDate,application,cpcCode,name,address,country,cpcCodeB1,cpcCodeB2,cpcCodeB3
http://data.epo.org/linked-data/data/publication/EP/2394321/B1/-,http://data.epo.org/linked-data/data/vc/D13552605DBA5F321AD640DCE539D9A2,http://data.epo.org/linked-data/id/st3/EP,2394321,http://data.epo.org/linked-data/def/patent/publicationKind_B1,2014-12-10,http://data.epo.org/linked-data/id/application/EP/10739058,http://data.epo.org/linked-data/def/cpc/H01M10-054,"Ceramatec, Inc",http://data.epo.org/linked-data/data/address/96FFA5924BA10B664294001360844BF4,US,http://data.epo.org/linked-data/def/cpc/H01M10-05,http://data.epo.org/linked-data/def/cpc/H01M10-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2714588/A2/-,http://data.epo.org/linked-data/data/vc/F7499201FCA05EF8ED45F29FCEBCEE15,http://data.epo.org/linked-data/id/st3/EP,2714588,http://data.epo.org/linked-data/def/patent/publicationKind_A2,2014-04-09,http://data.epo.org/linked-data/id/application/EP/12718707,http://data.epo.org/linked-data/def/cpc/H01M10-054,Arkema France,http://data.epo.org/linked-data/data/address/CF40F1C4D994ECED84226A207E96FE36,FR,http://data.epo.org/linked-data/def/cpc/H01M10-05,http://data.epo.org/linked-data/def/cpc/H01M10-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2169755/B1/-,http://data.epo.org/linked-data/data/vc/52950DE3F17DD7C806B0F56B97336154,http://data.epo.org/linked-data/id/st3/EP,2169755,http://data.epo.org/linked-data/def/patent/publicationKind_B1,2014-05-07,http://data.epo.org/linked-data/id/application/EP/08765157,http://data.epo.org/linked-data/def/cpc/H01M10-054,Sony Corporation,http://data.epo.org/linked-data/data/address/E67B4CAA0CFE155D9350BF5BE04F7FCF,JP,http://data.epo.org/linked-data/def/cpc/H01M10-05,http://data.epo.org/linked-data/def/cpc/H01M10-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2724399/A1/-,http://data.epo.org/linked-data/data/vc/BC1E3EE3AAAFF0D53F4EB31030A9BDC7,http://data.epo.org/linked-data/id/st3/EP,2724399,http://data.epo.org/linked-data/def/patent/publicationKind_A1,2014-04-30,http://data.epo.org/linked-data/id/application/EP/12727879,http://data.epo.org/linked-data/def/cpc/H01M10-054,"Fraunhofer Gesellschaft zur Förderung der 
angewandten Forschung E.V.",http://data.epo.org/linked-data/data/address/21ADC910970B30C81EAA630581F4CB97,DE,http://data.epo.org/linked-data/def/cpc/H01M10-05,http://data.epo.org/linked-data/def/cpc/H01M10-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2688133/A1/-,http://data.epo.org/linked-data/data/vc/18480303258B7F48D4245A875223BEA1,http://data.epo.org/linked-data/id/st3/EP,2688133,http://data.epo.org/linked-data/def/patent/publicationKind_A1,2014-01-22,http://data.epo.org/linked-data/id/application/EP/12382290,http://data.epo.org/linked-data/def/cpc/H01M10-054,CIC Energigune,http://data.epo.org/linked-data/data/address/1A0B3433BF5ABB3A728DA4105A4AB955,ES,http://data.epo.org/linked-data/def/cpc/H01M10-05,http://data.epo.org/linked-data/def/cpc/H01M10-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2713431/A1/-,http://data.epo.org/linked-data/data/vc/52950DE3F17DD7C806B0F56B97336154,http://data.epo.org/linked-data/id/st3/EP,2713431,http://data.epo.org/linked-data/def/patent/publicationKind_A1,2014-04-02,http://data.epo.org/linked-data/id/application/EP/13004608,http://data.epo.org/linked-data/def/cpc/H01M10-054,Sony Corporation,http://data.epo.org/linked-data/data/address/E67B4CAA0CFE155D9350BF5BE04F7FCF,JP,http://data.epo.org/linked-data/def/cpc/H01M10-05,http://data.epo.org/linked-data/def/cpc/H01M10-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2704235/A1/-,http://data.epo.org/linked-data/data/vc/D17A70CF01AE20EFA1D5DD14E8EC0C8D,http://data.epo.org/linked-data/id/st3/EP,2704235,http://data.epo.org/linked-data/def/patent/publicationKind_A1,2014-03-05,http://data.epo.org/linked-data/id/application/EP/13181704,http://data.epo.org/linked-data/def/cpc/H01M10-054,Sumitomo Bakelite Company Limited,http://data.epo.org/linked-data/data/address/3590C99E87B6008C452FCD8A509FAB3D,JP,http://data.epo.org/linked-data/def/cpc/H01M10-05,http://data.epo.org/linked-data/def/cpc/H01M10-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2684240/A1/-,http://data.epo.org/linked-data/data/vc/D51378D8230B60A05BC3608824418F66,http://data.epo.org/linked-data/id/st3/EP,2684240,http://data.epo.org/linked-data/def/patent/publicationKind_A1,2014-01-15,http://data.epo.org/linked-data/id/application/EP/12754945,http://data.epo.org/linked-data/def/cpc/H01M10-054,Pellion Technologies Inc.,http://data.epo.org/linked-data/data/address/1159DFD8F5DA762C5D8BE0D84AA423FA,US,http://data.epo.org/linked-data/def/cpc/H01M10-05,http://data.epo.org/linked-data/def/cpc/H01M10-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2777089/A1/-,http://data.epo.org/linked-data/data/vc/16E8BB05E3E56AAF31842201D4A31C1F,http://data.epo.org/linked-data/id/st3/EP,2777089,http://data.epo.org/linked-data/def/patent/publicationKind_A1,2014-09-17,http://data.epo.org/linked-data/id/application/EP/12848535,http://data.epo.org/linked-data/def/cpc/H01M10-054,"NA4B, LLC",http://data.epo.org/linked-data/data/address/193ECD4BC702F52E2897D7017D76C0F8,US,http://data.epo.org/linked-data/def/cpc/H01M10-05,http://data.epo.org/linked-data/def/cpc/H01M10-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/1911118/B1/-,http://data.epo.org/linked-data/data/vc/F074745CEA4F7D116F403D5CE7F16A47,http://data.epo.org/linked-data/id/st3/EP,1911118,http://data.epo.org/linked-data/def/patent/publicationKind_B1,2014-03-05,http://data.epo.org/linked-data/id/application/EP/06787635,http://data.epo.org/linked-data/def/cpc/H01M10-056,Cymbet Corporation,http://data.epo.org/linked-data/data/address/67B9F0BA30199FADCAE934D9E4620193,US,http://data.epo.org/linked-data/def/cpc/H01M10-05,http://data.epo.org/linked-data/def/cpc/H01M10-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2044642/B1/-,http://data.epo.org/linked-data/data/vc/F074745CEA4F7D116F403D5CE7F16A47,http://data.epo.org/linked-data/id/st3/EP,2044642,http://data.epo.org/linked-data/def/patent/publicationKind_B1,2014-02-26,http://data.epo.org/linked-data/id/application/EP/07810572,http://data.epo.org/linked-data/def/cpc/H01M10-056,Cymbet Corporation,http://data.epo.org/linked-data/data/address/67B9F0BA30199FADCAE934D9E4620193,US,http://data.epo.org/linked-data/def/cpc/H01M10-05,http://data.epo.org/linked-data/def/cpc/H01M10-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2157656/B1/-,http://data.epo.org/linked-data/data/vc/68D073BC0F8729EA1CF068AE14061C06,http://data.epo.org/linked-data/id/st3/EP,2157656,http://data.epo.org/linked-data/def/patent/publicationKind_B1,2014-07-16,http://data.epo.org/linked-data/id/application/EP/08739809,http://data.epo.org/linked-data/def/cpc/H01M10-056,Bridgestone Corporation,http://data.epo.org/linked-data/data/address/E46D378FD4A23128EB34F2EFC9A19136,JP,http://data.epo.org/linked-data/def/cpc/H01M10-05,http://data.epo.org/linked-data/def/cpc/H01M10-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2693527/A1/-,http://data.epo.org/linked-data/data/vc/198E8DB3AE7BCC864AC35A8B2453A471,http://data.epo.org/linked-data/id/st3/EP,2693527,http://data.epo.org/linked-data/def/patent/publicationKind_A1,2014-02-05,http://data.epo.org/linked-data/id/application/EP/13190798,http://data.epo.org/linked-data/def/cpc/H01M10-056,"LG Chem, Ltd.",http://data.epo.org/linked-data/data/address/4DBE820BBD6DFF9D5246CAD2E1BF8FD4,KR,http://data.epo.org/linked-data/def/cpc/H01M10-05,http://data.epo.org/linked-data/def/cpc/H01M10-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2693526/A1/-,http://data.epo.org/linked-data/data/vc/198E8DB3AE7BCC864AC35A8B2453A471,http://data.epo.org/linked-data/id/st3/EP,2693526,http://data.epo.org/linked-data/def/patent/publicationKind_A1,2014-02-05,http://data.epo.org/linked-data/id/application/EP/13190775,http://data.epo.org/linked-data/def/cpc/H01M10-056,"LG Chem, Ltd.",http://data.epo.org/linked-data/data/address/4DBE820BBD6DFF9D5246CAD2E1BF8FD4,KR,http://data.epo.org/linked-data/def/cpc/H01M10-05,http://data.epo.org/linked-data/def/cpc/H01M10-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2705093/A2/-,http://data.epo.org/linked-data/data/vc/54DF0AAE2E0D1348793D88FDE7764B04,http://data.epo.org/linked-data/id/st3/EP,2705093,http://data.epo.org/linked-data/def/patent/publicationKind_A2,2014-03-12,http://data.epo.org/linked-data/id/application/EP/12779593,http://data.epo.org/linked-data/def/cpc/H01M10-056,Cornell University,http://data.epo.org/linked-data/data/address/41AAA1123496B19112438869E9301C94,US,http://data.epo.org/linked-data/def/cpc/H01M10-05,http://data.epo.org/linked-data/def/cpc/H01M10-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2688133/A1/-,http://data.epo.org/linked-data/data/vc/18480303258B7F48D4245A875223BEA1,http://data.epo.org/linked-data/id/st3/EP,2688133,http://data.epo.org/linked-data/def/patent/publicationKind_A1,2014-01-22,http://data.epo.org/linked-data/id/application/EP/12382290,http://data.epo.org/linked-data/def/cpc/H01M10-056,CIC Energigune,http://data.epo.org/linked-data/data/address/1A0B3433BF5ABB3A728DA4105A4AB955,ES,http://data.epo.org/linked-data/def/cpc/H01M10-05,http://data.epo.org/linked-data/def/cpc/H01M10-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2681621/A2/-,http://data.epo.org/linked-data/data/vc/7696CE57FBD2D7C9B99E55DF55C99437,http://data.epo.org/linked-data/id/st3/EP,2681621,http://data.epo.org/linked-data/def/patent/publicationKind_A2,2014-01-08,http://data.epo.org/linked-data/id/application/EP/12751818,http://data.epo.org/linked-data/def/cpc/H01M10-056,University of Connecticut,http://data.epo.org/linked-data/data/address/FF3D3444F5725AD9F31C24D8F0C7FD09,US,http://data.epo.org/linked-data/def/cpc/H01M10-05,http://data.epo.org/linked-data/def/cpc/H01M10-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2684240/A1/-,http://data.epo.org/linked-data/data/vc/D51378D8230B60A05BC3608824418F66,http://data.epo.org/linked-data/id/st3/EP,2684240,http://data.epo.org/linked-data/def/patent/publicationKind_A1,2014-01-15,http://data.epo.org/linked-data/id/application/EP/12754945,http://data.epo.org/linked-data/def/cpc/H01M10-056,Pellion Technologies Inc.,http://data.epo.org/linked-data/data/address/1159DFD8F5DA762C5D8BE0D84AA423FA,US,http://data.epo.org/linked-data/def/cpc/H01M10-05,http://data.epo.org/linked-data/def/cpc/H01M10-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2688123/A1/-,http://data.epo.org/linked-data/data/vc/68A250DAC51E3F9D548EB5F4A3270197,http://data.epo.org/linked-data/id/st3/EP,2688123,http://data.epo.org/linked-data/def/patent/publicationKind_A1,2014-01-22,http://data.epo.org/linked-data/id/application/EP/12176537,http://data.epo.org/linked-data/def/cpc/H01M10-058,"Commissariat à l'Énergie Atomique 
et aux Énergies Alternatives",http://data.epo.org/linked-data/data/address/E2C4C33E29324EAAE9A5C265BEA8A4F9,FR,http://data.epo.org/linked-data/def/cpc/H01M10-05,http://data.epo.org/linked-data/def/cpc/H01M10-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2688123/A1/-,http://data.epo.org/linked-data/data/vc/25FFE4FF1989C55BE8DCA69613C4E078,http://data.epo.org/linked-data/id/st3/EP,2688123,http://data.epo.org/linked-data/def/patent/publicationKind_A1,2014-01-22,http://data.epo.org/linked-data/id/application/EP/12176537,http://data.epo.org/linked-data/def/cpc/H01M10-058,SOLVAY SA,http://data.epo.org/linked-data/data/address/0F73D8BD924617494A1BF4BCCCF4BD75,BE,http://data.epo.org/linked-data/def/cpc/H01M10-05,http://data.epo.org/linked-data/def/cpc/H01M10-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2262039/B1/-,http://data.epo.org/linked-data/data/vc/F0C9D01D884AED48CFDF3E151E8A43C4,http://data.epo.org/linked-data/id/st3/EP,2262039,http://data.epo.org/linked-data/def/patent/publicationKind_B1,2014-03-19,http://data.epo.org/linked-data/id/application/EP/09729179,http://data.epo.org/linked-data/def/cpc/H01M10-058,Nitto Denko Corporation,http://data.epo.org/linked-data/data/address/077C5B9F3043B84F38479694B9C57AB2,JP,http://data.epo.org/linked-data/def/cpc/H01M10-05,http://data.epo.org/linked-data/def/cpc/H01M10-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2262039/B8/2014-06-11,http://data.epo.org/linked-data/data/vc/F0C9D01D884AED48CFDF3E151E8A43C4,http://data.epo.org/linked-data/id/st3/EP,2262039,http://data.epo.org/linked-data/def/patent/publicationKind_B8,2014-06-11,http://data.epo.org/linked-data/id/application/EP/09729179,http://data.epo.org/linked-data/def/cpc/H01M10-058,Nitto Denko Corporation,http://data.epo.org/linked-data/data/address/077C5B9F3043B84F38479694B9C57AB2,JP,http://data.epo.org/linked-data/def/cpc/H01M10-05,http://data.epo.org/linked-data/def/cpc/H01M10-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2360758/B1/-,http://data.epo.org/linked-data/data/vc/CE85E105FAA9FD2A4467E749B1DF2D3B,http://data.epo.org/linked-data/id/st3/EP,2360758,http://data.epo.org/linked-data/def/patent/publicationKind_B1,2014-02-26,http://data.epo.org/linked-data/id/application/EP/11153267,http://data.epo.org/linked-data/def/cpc/H01M10-058,Dow Global Technologies LLC,http://data.epo.org/linked-data/data/address/7AF363DEDF2CC0185011BC8280996547,US,http://data.epo.org/linked-data/def/cpc/H01M10-05,http://data.epo.org/linked-data/def/cpc/H01M10-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/1926160/B1/-,http://data.epo.org/linked-data/data/vc/09DAFFF6F868A20F2BCA08B90C62003D,http://data.epo.org/linked-data/id/st3/EP,1926160,http://data.epo.org/linked-data/def/patent/publicationKind_B1,2014-06-11,http://data.epo.org/linked-data/id/application/EP/07254508,http://data.epo.org/linked-data/def/cpc/H01M10-058,"Samsung SDI Co., Ltd.",http://data.epo.org/linked-data/data/address/8300850FCBB77851FF7858C6F944F3D2,KR,http://data.epo.org/linked-data/def/cpc/H01M10-05,http://data.epo.org/linked-data/def/cpc/H01M10-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2768043/A2/-,http://data.epo.org/linked-data/data/vc/A6CBC6DD16A2D6842C9BDBA31B0F907B,http://data.epo.org/linked-data/id/st3/EP,2768043,http://data.epo.org/linked-data/def/patent/publicationKind_A2,2014-08-20,http://data.epo.org/linked-data/id/application/EP/14168671,http://data.epo.org/linked-data/def/cpc/H01M10-058,BASF SE,http://data.epo.org/linked-data/data/address/4637187B4878743A824B80DA4CB6BDCC,DE,http://data.epo.org/linked-data/def/cpc/H01M10-05,http://data.epo.org/linked-data/def/cpc/H01M10-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2789041/A1/-,http://data.epo.org/linked-data/data/vc/A6CBC6DD16A2D6842C9BDBA31B0F907B,http://data.epo.org/linked-data/id/st3/EP,2789041,http://data.epo.org/linked-data/def/patent/publicationKind_A1,2014-10-15,http://data.epo.org/linked-data/id/application/EP/12798674,http://data.epo.org/linked-data/def/cpc/H01M10-058,BASF SE,http://data.epo.org/linked-data/data/address/4637187B4878743A824B80DA4CB6BDCC,DE,http://data.epo.org/linked-data/def/cpc/H01M10-05,http://data.epo.org/linked-data/def/cpc/H01M10-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2789040/A1/-,http://data.epo.org/linked-data/data/vc/A6CBC6DD16A2D6842C9BDBA31B0F907B,http://data.epo.org/linked-data/id/st3/EP,2789040,http://data.epo.org/linked-data/def/patent/publicationKind_A1,2014-10-15,http://data.epo.org/linked-data/id/application/EP/12791474,http://data.epo.org/linked-data/def/cpc/H01M10-058,BASF SE,http://data.epo.org/linked-data/data/address/4637187B4878743A824B80DA4CB6BDCC,DE,http://data.epo.org/linked-data/def/cpc/H01M10-05,http://data.epo.org/linked-data/def/cpc/H01M10-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/1236239/B1/-,http://data.epo.org/linked-data/data/vc/73C561339DD7D79B84AB6CC8B2DC9BF1,http://data.epo.org/linked-data/id/st3/EP,1236239,http://data.epo.org/linked-data/def/patent/publicationKind_B1,2014-08-20,http://data.epo.org/linked-data/id/application/EP/00972802,http://data.epo.org/linked-data/def/cpc/H01M10-058,"Fraunhofer-Gesellschaft zur Förderung der 
angewandten Forschung e.V.",http://data.epo.org/linked-data/data/address/527553F3780D42F3AD35FD039AE13339,DE,http://data.epo.org/linked-data/def/cpc/H01M10-05,http://data.epo.org/linked-data/def/cpc/H01M10-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2445035/B1/-,http://data.epo.org/linked-data/data/vc/0705525510D1AB54EA46D1D54072CFFF,http://data.epo.org/linked-data/id/st3/EP,2445035,http://data.epo.org/linked-data/def/patent/publicationKind_B1,2014-10-29,http://data.epo.org/linked-data/id/application/EP/11162794,http://data.epo.org/linked-data/def/cpc/H01M10-058,Robert Bosch GmbH,http://data.epo.org/linked-data/data/address/83E240803D93C2683547580E55221A6E,DE,http://data.epo.org/linked-data/def/cpc/H01M10-05,http://data.epo.org/linked-data/def/cpc/H01M10-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2445035/B1/-,http://data.epo.org/linked-data/data/vc/7ABD091CE14BF2A63FED6EB8D7AB1DFD,http://data.epo.org/linked-data/id/st3/EP,2445035,http://data.epo.org/linked-data/def/patent/publicationKind_B1,2014-10-29,http://data.epo.org/linked-data/id/application/EP/11162794,http://data.epo.org/linked-data/def/cpc/H01M10-058,"Samsung SDI Co., Ltd.",http://data.epo.org/linked-data/data/address/7C0334D9C60BFA9DE96B9E292AAE8D8E,KR,http://data.epo.org/linked-data/def/cpc/H01M10-05,http://data.epo.org/linked-data/def/cpc/H01M10-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2555305/B1/-,http://data.epo.org/linked-data/data/vc/3FA5CD94A7D6B164EF0BF21269752912,http://data.epo.org/linked-data/id/st3/EP,2555305,http://data.epo.org/linked-data/def/patent/publicationKind_B1,2014-12-24,http://data.epo.org/linked-data/id/application/EP/11763040,http://data.epo.org/linked-data/def/cpc/H01M10-058,"LG Chem, Ltd.",http://data.epo.org/linked-data/data/address/CB81861E485DD63D57AF3432006930B9,KR,http://data.epo.org/linked-data/def/cpc/H01M10-05,http://data.epo.org/linked-data/def/cpc/H01M10-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2790259/A1/-,http://data.epo.org/linked-data/data/vc/963B6392DEDA69EB6FAA846D9CE5FA3A,http://data.epo.org/linked-data/id/st3/EP,2790259,http://data.epo.org/linked-data/def/patent/publicationKind_A1,2014-10-15,http://data.epo.org/linked-data/id/application/EP/13797061,http://data.epo.org/linked-data/def/cpc/H01M10-058,"LG Chem, Ltd.",http://data.epo.org/linked-data/data/address/0019ED5C77576E324CE2C3868DA4FB0E,KR,http://data.epo.org/linked-data/def/cpc/H01M10-05,http://data.epo.org/linked-data/def/cpc/H01M10-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2779280/A2/-,http://data.epo.org/linked-data/data/vc/D60E1F1FE509CE59C7547563C52CBF19,http://data.epo.org/linked-data/id/st3/EP,2779280,http://data.epo.org/linked-data/def/patent/publicationKind_A2,2014-09-17,http://data.epo.org/linked-data/id/application/EP/14158046,http://data.epo.org/linked-data/def/cpc/H01M10-058,Kabushiki Kaisha Toshiba,http://data.epo.org/linked-data/data/address/6BA4CE61CCA8EE6E1BBA4BFF22C1F445,JP,http://data.epo.org/linked-data/def/cpc/H01M10-05,http://data.epo.org/linked-data/def/cpc/H01M10-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2779280/A3/-,http://data.epo.org/linked-data/data/vc/D60E1F1FE509CE59C7547563C52CBF19,http://data.epo.org/linked-data/id/st3/EP,2779280,http://data.epo.org/linked-data/def/patent/publicationKind_A3,2014-09-24,http://data.epo.org/linked-data/id/application/EP/14158046,http://data.epo.org/linked-data/def/cpc/H01M10-058,Kabushiki Kaisha Toshiba,http://data.epo.org/linked-data/data/address/6BA4CE61CCA8EE6E1BBA4BFF22C1F445,JP,http://data.epo.org/linked-data/def/cpc/H01M10-05,http://data.epo.org/linked-data/def/cpc/H01M10-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/1714347/B1/-,http://data.epo.org/linked-data/data/vc/36F79ED7364B183C717D29A9BAA1051E,http://data.epo.org/linked-data/id/st3/EP,1714347,http://data.epo.org/linked-data/def/patent/publicationKind_B1,2014-04-16,http://data.epo.org/linked-data/id/application/EP/04808201,http://data.epo.org/linked-data/def/cpc/H01M10-058,"LG Chem, Ltd.",http://data.epo.org/linked-data/data/address/1DE0EECAE2705E321FB26DE9C53E4E63,KR,http://data.epo.org/linked-data/def/cpc/H01M10-05,http://data.epo.org/linked-data/def/cpc/H01M10-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2750221/A1/-,http://data.epo.org/linked-data/data/vc/7A2DB2816F60977098D5BDB7449A86A8,http://data.epo.org/linked-data/id/st3/EP,2750221,http://data.epo.org/linked-data/def/patent/publicationKind_A1,2014-07-02,http://data.epo.org/linked-data/id/application/EP/13797641,http://data.epo.org/linked-data/def/cpc/H01M10-058,"LG Chem, Ltd.",http://data.epo.org/linked-data/data/address/6A2D25A6882BC581A61C8E99A4527CE0,KR,http://data.epo.org/linked-data/def/cpc/H01M10-05,http://data.epo.org/linked-data/def/cpc/H01M10-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2683006/A3/-,http://data.epo.org/linked-data/data/vc/D60E1F1FE509CE59C7547563C52CBF19,http://data.epo.org/linked-data/id/st3/EP,2683006,http://data.epo.org/linked-data/def/patent/publicationKind_A3,2014-07-02,http://data.epo.org/linked-data/id/application/EP/13175045,http://data.epo.org/linked-data/def/cpc/H01M10-058,Kabushiki Kaisha Toshiba,http://data.epo.org/linked-data/data/address/6BA4CE61CCA8EE6E1BBA4BFF22C1F445,JP,http://data.epo.org/linked-data/def/cpc/H01M10-05,http://data.epo.org/linked-data/def/cpc/H01M10-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2683006/A2/-,http://data.epo.org/linked-data/data/vc/D60E1F1FE509CE59C7547563C52CBF19,http://data.epo.org/linked-data/id/st3/EP,2683006,http://data.epo.org/linked-data/def/patent/publicationKind_A2,2014-01-08,http://data.epo.org/linked-data/id/application/EP/13175045,http://data.epo.org/linked-data/def/cpc/H01M10-058,Kabushiki Kaisha Toshiba,http://data.epo.org/linked-data/data/address/6BA4CE61CCA8EE6E1BBA4BFF22C1F445,JP,http://data.epo.org/linked-data/def/cpc/H01M10-05,http://data.epo.org/linked-data/def/cpc/H01M10-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2752915/A1/-,http://data.epo.org/linked-data/data/vc/CDA28522D22B8572FB32DD74B0592929,http://data.epo.org/linked-data/id/st3/EP,2752915,http://data.epo.org/linked-data/def/patent/publicationKind_A1,2014-07-09,http://data.epo.org/linked-data/id/application/EP/12828109,http://data.epo.org/linked-data/def/cpc/H01M10-058,Kabushiki Kaisha Toshiba,http://data.epo.org/linked-data/data/address/003680B92A9D3E3C81B1B72B99C4F794,JP,http://data.epo.org/linked-data/def/cpc/H01M10-05,http://data.epo.org/linked-data/def/cpc/H01M10-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2779279/A1/-,http://data.epo.org/linked-data/data/vc/D60E1F1FE509CE59C7547563C52CBF19,http://data.epo.org/linked-data/id/st3/EP,2779279,http://data.epo.org/linked-data/def/patent/publicationKind_A1,2014-09-17,http://data.epo.org/linked-data/id/application/EP/14158047,http://data.epo.org/linked-data/def/cpc/H01M10-058,Kabushiki Kaisha Toshiba,http://data.epo.org/linked-data/data/address/6BA4CE61CCA8EE6E1BBA4BFF22C1F445,JP,http://data.epo.org/linked-data/def/cpc/H01M10-05,http://data.epo.org/linked-data/def/cpc/H01M10-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2779283/A1/-,http://data.epo.org/linked-data/data/vc/D60E1F1FE509CE59C7547563C52CBF19,http://data.epo.org/linked-data/id/st3/EP,2779283,http://data.epo.org/linked-data/def/patent/publicationKind_A1,2014-09-17,http://data.epo.org/linked-data/id/application/EP/14157841,http://data.epo.org/linked-data/def/cpc/H01M10-058,Kabushiki Kaisha Toshiba,http://data.epo.org/linked-data/data/address/6BA4CE61CCA8EE6E1BBA4BFF22C1F445,JP,http://data.epo.org/linked-data/def/cpc/H01M10-05,http://data.epo.org/linked-data/def/cpc/H01M10-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/1758184/B1/-,http://data.epo.org/linked-data/data/vc/CC363E3C246C4C84807F29189546EFA5,http://data.epo.org/linked-data/id/st3/EP,1758184,http://data.epo.org/linked-data/def/patent/publicationKind_B1,2014-07-16,http://data.epo.org/linked-data/id/application/EP/06119330,http://data.epo.org/linked-data/def/cpc/H01M10-058,Dilo Trading AG,http://data.epo.org/linked-data/data/address/64CFDE12CB1B6C0BEF89F17EBB7C00D3,CH,http://data.epo.org/linked-data/def/cpc/H01M10-05,http://data.epo.org/linked-data/def/cpc/H01M10-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2709186/A1/-,http://data.epo.org/linked-data/data/vc/635A8152033575A71FC4D948D2FE203F,http://data.epo.org/linked-data/id/st3/EP,2709186,http://data.epo.org/linked-data/def/patent/publicationKind_A1,2014-03-19,http://data.epo.org/linked-data/id/application/EP/12782939,http://data.epo.org/linked-data/def/cpc/H01M10-058,"Toppan Printing Co., Ltd.",http://data.epo.org/linked-data/data/address/0A1612916978D56CBB9EBAAAAD913B2B,JP,http://data.epo.org/linked-data/def/cpc/H01M10-05,http://data.epo.org/linked-data/def/cpc/H01M10-00,http://data.epo.org/linked-data/def/cpc/H01M
